---
division: d1
gender: W
matches: 1546
version: 2
---
dateET	timeET	rank	team	at	oppRank	opponent	outcome	score	location	conference	gender	division	teamId	opponentId	dualId	date
2021-10-15	 3:30pm	  	WAG  	at	  	MONM 	 	   	A	 	W	d1     				2021-10-15T19:30:00.000Z
2021-10-16	10:00am	  	BU   	vs	  	URI  	W	5-2	N	 	W	d1     				2021-10-16T14:00:00.000Z
2021-10-16	12:00pm	  	SFC  	at	  	WAG  	 	   	A	C	W	d1     				2021-10-16T16:00:00.000Z
2021-10-16	 2:00pm	  	NOVA 	vs	  	URI  	L	2-5	N	 	W	d1     				2021-10-16T18:00:00.000Z
2021-10-16	 5:00am	  	GVSU 	at	  	VALPO	L	2-5	A	 	W	d2/d1  				2021-10-16T09:00:00.000Z
2021-10-17	 9:00am	  	UMASS	vs	  	URI  	L	3-4	N	 	W	d1     				2021-10-17T13:00:00.000Z
2021-10-17	 4:30pm	  	DAEMN	at	  	COLG 	L	0-7	A	 	W	d2/d1  				2021-10-17T20:30:00.000Z
2021-10-22	 1:00pm	  	KEISR	at	  	FGCU 	L	1-6	A	 	W	naia/d1				2021-10-22T17:00:00.000Z
2021-10-23	12:00pm	  	WAG  	at	  	RIDER	W	6-1	A	 	W	d1     				2021-10-23T16:00:00.000Z
2021-10-23	 1:00pm	  	SHU  	at	  	FAIR 	 	   	A	 	W	d1     				2021-10-23T17:00:00.000Z
2021-10-29	 8:00pm	  	MTST 	vs	  	WYO  	L	2-5	N	 	W	d1     				2021-10-30T00:00:00.000Z
2021-11-05	 9:00am	  	SELU 	at	  	NJIT 	L	0-7	A	C	W	d1     				2021-11-05T13:00:00.000Z
2021-11-05	 5:00pm	  	DEL  	at	  	NJIT 	L	1-6	A	 	W	d1     				2021-11-05T21:00:00.000Z
2022-01-13	 7:00pm	  	KSU  	at	  	HAW  	 	   	A	 	W	d1     				2022-01-14T00:00:00.000Z
2022-01-14	10:00am	  	TOL  	at	  	FGCU 	L	2-5	A	 	W	d1     				2022-01-14T15:00:00.000Z
2022-01-14	10:00am	  	VCU  	at	  	FUR  	L	2-5	A	 	W	d1     				2022-01-14T15:00:00.000Z
2022-01-14	12:00pm	  	KENN 	at	  	WOF  	W	5-2	A	 	W	d1     				2022-01-14T17:00:00.000Z
2022-01-14	 3:30pm	  	UNA  	at	  	MEM  	L	0-6	A	 	W	d1     				2022-01-14T20:30:00.000Z
2022-01-14	 6:00pm	  	NKU  	at	  	XAV  	L	1-4	A	 	W	d1     				2022-01-14T23:00:00.000Z
2022-01-14	 6:30pm	  	UNA  	at	  	MEM  	L	0-6	A	 	W	d1     				2022-01-14T23:30:00.000Z
2022-01-15	11:00am	  	ELON 	at	 3	UNC  	L	0-7	A	 	W	d1     				2022-01-15T16:00:00.000Z
2022-01-15	 3:30pm	  	APP  	at	 3	UNC  	L	0-7	A	 	W	d1     				2022-01-15T20:30:00.000Z
2022-01-15	12:00pm	  	LU   	at	 7	UVA  	L	0-7	A	 	W	d1     				2022-01-15T17:00:00.000Z
2022-01-15	12:00pm	  	MRSH 	at	 7	UVA  	L	0-7	A	 	W	d1     				2022-01-15T17:00:00.000Z
2022-01-15	 1:00am	  	ABCHR	vs	  	UNT  	 	   	N	 	W	d1     				2022-01-15T06:00:00.000Z
2022-01-15	 9:00am	  	LIB  	vs	  	MINN 	L	1-6	N	 	W	d1     				2022-01-15T14:00:00.000Z
2022-01-15	 9:30am	  	MTST 	at	  	TULSA	L	0-7	A	 	W	d1     				2022-01-15T14:30:00.000Z
2022-01-15	10:00am	  	GAST 	at	  	FGCU 	L	2-4	A	 	W	d1     				2022-01-15T15:00:00.000Z
2022-01-15	10:00am	  	LT   	at	  	TULSA	L	0-7	A	 	W	d1     				2022-01-15T15:00:00.000Z
2022-01-15	11:00am	  	DIX  	at	  	UTAH 	 	   	A	 	W	d1     				2022-01-15T16:00:00.000Z
2022-01-15	11:00am	  	FAU  	vs	  	MTSU 	W	6-1	N	C	W	d1     				2022-01-15T16:00:00.000Z
2022-01-15	11:00am	  	KENN 	at	  	PRES 	W	7-0	A	 	W	d1     				2022-01-15T16:00:00.000Z
2022-01-15	11:00am	  	ARMY 	at	  	SYR  	L	0-6	A	 	W	d1     				2022-01-15T16:00:00.000Z
2022-01-15	12:00pm	  	ARMY 	at	  	DART 	L	2-5	A	 	W	d1     				2022-01-15T17:00:00.000Z
2022-01-15	12:00pm	  	JVST 	at	  	MSST 	L	0-7	A	 	W	d1     				2022-01-15T17:00:00.000Z
2022-01-15	12:00pm	  	UTSA 	at	  	SMU  	 	   	A	 	W	d1     				2022-01-15T17:00:00.000Z
2022-01-15	 1:00pm	  	MINN 	at	  	FGCU 	W	4-3	A	 	W	d1     				2022-01-15T18:00:00.000Z
2022-01-15	 2:00pm	  	NEV  	at	  	UCR  	W	7-0	A	 	W	d1     				2022-01-15T19:00:00.000Z
2022-01-15	 3:00pm	  	WAST 	at	  	GONZ 	 	   	A	 	W	d1     				2022-01-15T20:00:00.000Z
2022-01-15	 3:00pm	  	IUPUI	at	  	VALPO	 	   	A	 	W	d1     				2022-01-15T20:00:00.000Z
2022-01-15	 3:00pm	  	LIB  	vs	  	TOL  	L	2-4	N	 	W	d1     				2022-01-15T20:00:00.000Z
2022-01-15	 4:00pm	  	DRAKE	vs	  	MARQ 	W	7-0	N	 	W	d1     				2022-01-15T21:00:00.000Z
2022-01-15	 4:00pm	  	WASH 	at	  	HAW  	 	   	A	 	W	d1     				2022-01-15T21:00:00.000Z
2022-01-15	 4:00pm	  	NKU  	at	  	TMORE	W	7-0	A	 	W	d1/naia				2022-01-15T21:00:00.000Z
2022-01-16	 1:00pm	  	MCN T	at	14	A&M  	L	0-7	A	 	W	d1     				2022-01-16T18:00:00.000Z
2022-01-16	 5:00pm	  	TARL 	at	14	A&M  	L	0-7	A	 	W	d1     				2022-01-16T22:00:00.000Z
2022-01-16	10:00am	  	LT   	vs	  	WYO  	 	   	N	 	W	d1     				2022-01-16T15:00:00.000Z
2022-01-16	10:00am	  	CIN  	at	  	PUR  	L	2-5	A	 	W	d1     				2022-01-16T15:00:00.000Z
2022-01-16	11:00am	  	APP  	at	  	CHAR 	 	   	A	 	W	d1     				2022-01-16T16:00:00.000Z
2022-01-16	11:00am	  	MIAOH	at	  	UK   	 	   	A	 	W	d1     				2022-01-16T16:00:00.000Z
2022-01-16	11:00am	  	WYO  	at	  	TULSA	L	1-6	A	 	W	d1     				2022-01-16T16:00:00.000Z
2022-01-16	12:00pm	  	MARQ 	at	  	IOWA 	L	1-6	A	 	W	d1     				2022-01-16T17:00:00.000Z
2022-01-16	 1:00pm	  	LT   	vs	  	MTST 	 	   	N	 	W	d1     				2022-01-16T18:00:00.000Z
2022-01-16	 1:30pm	  	MONT 	at	  	GONZ 	 	   	A	 	W	d1     				2022-01-16T18:30:00.000Z
2022-01-16	 3:00pm	  	IUPUI	at	  	PUR  	L	0-7	A	 	W	d1     				2022-01-16T20:00:00.000Z
2022-01-16	 3:30pm	  	UCA  	at	  	MEM  	L	0-7	A	 	W	d1     				2022-01-16T20:30:00.000Z
2022-01-16	 5:00pm	  	BELL 	at	  	UK   	 	   	A	 	W	d1     				2022-01-16T22:00:00.000Z
2022-01-16	 5:00pm	  	DRAKE	at	  	IOWA 	L	1-6	A	 	W	d1     				2022-01-16T22:00:00.000Z
2022-01-17	 4:00pm	  	WYO  	at	19	OKLA 	 	   	A	 	W	d1     				2022-01-17T21:00:00.000Z
2022-01-17	 9:00am	  	GAST 	vs	  	MTSU 	 	   	N	 	W	d1     				2022-01-17T14:00:00.000Z
2022-01-17	 1:00pm	  	WKU  	at	  	BELL 	 	   	A	 	W	d1     				2022-01-17T18:00:00.000Z
2022-01-17	 1:00pm	  	A&MCC	at	  	PVA&M	 	   	A	 	W	d1     				2022-01-17T18:00:00.000Z
2022-01-17	 4:00pm	  	A&MCC	at	  	PVA&M	 	   	A	 	W	d1     				2022-01-17T21:00:00.000Z
2022-01-18	 2:00pm	  	ECAR 	at	 3	UNC  	 	   	A	 	W	d1     				2022-01-18T19:00:00.000Z
2022-01-18	 6:00pm	  	CAMP 	at	 3	UNC  	 	   	A	 	W	d1     				2022-01-18T23:00:00.000Z
2022-01-18	 3:00pm	23	PRIN 	at	19	OKLA 	 	   	A	 	W	d1     				2022-01-18T20:00:00.000Z
2022-01-19	 6:00pm	23	PRIN 	at	  	OKST 	 	   	A	 	W	d1     				2022-01-19T23:00:00.000Z
2022-01-19	 6:00pm	23	PRIN 	at	  	OKST 	 	   	A	 	W	d1     				2022-01-19T23:00:00.000Z
2022-01-19	 2:00pm	  	SFA  	at	  	PVA&M	 	   	A	 	W	d1     				2022-01-19T19:00:00.000Z
2022-01-19	 2:00pm	  	ART  	at	  	SF   	 	   	A	 	W	d2/d1  				2022-01-19T19:00:00.000Z
2022-01-20	 5:00pm	  	UCD  	at	17	STAN 	 	   	A	 	W	d1     				2022-01-20T22:00:00.000Z
2022-01-20	 1:00pm	24	MIA  	at	  	FGCU 	 	   	A	 	W	d1     				2022-01-20T18:00:00.000Z
2022-01-20	 1:00pm	  	ALCN 	at	  	TULN 	 	   	A	 	W	d1     				2022-01-20T18:00:00.000Z
2022-01-20	 4:00pm	  	ALCN 	at	  	TULN 	 	   	A	 	W	d1     				2022-01-20T21:00:00.000Z
2022-01-21	 4:30pm	  	LOYM 	at	 5	UCLA 	 	   	A	 	W	d1     				2022-01-21T21:30:00.000Z
2022-01-21	 6:00pm	10	OSU  	at	 6	DUKE 	 	   	A	 	W	d1     				2022-01-21T23:00:00.000Z
2022-01-21	 3:00pm	  	RICH 	at	 7	UVA  	 	   	A	 	W	d1     				2022-01-21T20:00:00.000Z
2022-01-21	 4:30pm	 9	CAL  	at	  	UCSB 	 	   	A	 	W	d1     				2022-01-21T21:30:00.000Z
2022-01-21	 6:00pm	  	SCAR 	at	19	OKLA 	 	   	A	 	W	d1     				2022-01-21T23:00:00.000Z
2022-01-21	12:00pm	22	TENN 	at	  	CHAR 	 	   	A	 	W	d1     				2022-01-21T17:00:00.000Z
2022-01-21	11:00am	  	MER  	at	  	STET 	 	   	A	 	W	d1     				2022-01-21T16:00:00.000Z
2022-01-21	11:00am	  	CIN  	at	  	LOU  	 	   	A	 	W	d1     				2022-01-21T16:00:00.000Z
2022-01-21	12:00pm	  	MTSU 	at	  	VANDY	 	   	A	 	W	d1     				2022-01-21T17:00:00.000Z
2022-01-21	12:00pm	  	PVA&M	at	  	SHSU 	 	   	A	 	W	d1     				2022-01-21T17:00:00.000Z
2022-01-21	 1:00pm	  	KENN 	at	  	UNCG 	 	   	A	 	W	d1     				2022-01-21T18:00:00.000Z
2022-01-21	 1:30pm	  	COLO 	at	  	IUPUI	 	   	A	 	W	d1     				2022-01-21T18:30:00.000Z
2022-01-21	 2:00pm	  	ILST 	vs	  	UND  	 	   	N	 	W	d1     				2022-01-21T19:00:00.000Z
2022-01-21	 2:00pm	  	MEM  	at	  	MISS 	 	   	A	 	W	d1     				2022-01-21T19:00:00.000Z
2022-01-21	 3:00pm	  	ECAR 	at	  	VCU  	 	   	A	 	W	d1     				2022-01-21T20:00:00.000Z
2022-01-21	 3:00pm	  	LAMAR	at	  	RICE 	 	   	A	 	W	d1     				2022-01-21T20:00:00.000Z
2022-01-21	 4:00pm	  	MTSU 	at	  	BEL  	 	   	A	 	W	d1     				2022-01-21T21:00:00.000Z
2022-01-21	 4:00pm	  	MIAOH	at	  	BUTL 	 	   	A	 	W	d1     				2022-01-21T21:00:00.000Z
2022-01-21	 4:00pm	  	WVU  	at	  	PSU  	 	   	A	 	W	d1     				2022-01-21T21:00:00.000Z
2022-01-21	 4:00pm	  	PVA&M	at	  	SHSU 	 	   	A	 	W	d1     				2022-01-21T21:00:00.000Z
2022-01-21	 4:00pm	  	UK   	at	  	ND   	 	   	A	 	W	d1     				2022-01-21T21:00:00.000Z
2022-01-21	 5:00pm	  	UNA  	at	  	MISS 	 	   	A	 	W	d1     				2022-01-21T22:00:00.000Z
2022-01-21	 6:00pm	  	MIZZ 	at	  	IOWA 	 	   	A	 	W	d1     				2022-01-21T23:00:00.000Z
2022-01-21	11:00am	  	MIAOH	at	  	INDI 	 	   	A	 	W	d1/d2  				2022-01-21T16:00:00.000Z
2022-01-21	 2:30pm	  	MNKTO	at	  	OMAHA	 	   	A	 	W	d2/d1  				2022-01-21T19:30:00.000Z
2022-01-22	 3:00pm	 9	CAL  	at	 2	PEPP 	 	   	A	 	W	d1     				2022-01-22T20:00:00.000Z
2022-01-22	12:00pm	 4	UGA  	at	 3	UNC  	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	23	PRIN 	at	 8	NCST 	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	11:00am	  	GASO 	at	12	GT   	 	   	A	 	W	d1     				2022-01-22T16:00:00.000Z
2022-01-22	12:00pm	  	PENN 	at	12	UCF  	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	 1:00pm	  	HOU  	at	14	A&M  	 	   	A	 	W	d1     				2022-01-22T18:00:00.000Z
2022-01-22	 5:30pm	  	TX ST	at	14	A&M  	 	   	A	 	W	d1     				2022-01-22T22:30:00.000Z
2022-01-22	 3:00pm	  	SF   	at	18	USC  	 	   	A	 	W	d1     				2022-01-22T20:00:00.000Z
2022-01-22	 1:00am	  	ARST 	vs	  	UNT  	 	   	N	 	W	d1     				2022-01-22T06:00:00.000Z
2022-01-22	 9:00am	  	SFU  	at	  	NAVY 	 	   	A	 	W	d1     				2022-01-22T14:00:00.000Z
2022-01-22	10:00am	  	ECAR 	vs	  	TEM  	 	   	N	C	W	d1     				2022-01-22T15:00:00.000Z
2022-01-22	11:00am	  	DRAKE	at	  	MINN 	 	   	A	 	W	d1     				2022-01-22T16:00:00.000Z
2022-01-22	11:00am	  	MSU  	at	  	ND   	 	   	A	 	W	d1     				2022-01-22T16:00:00.000Z
2022-01-22	11:00am	  	SDAK 	at	  	KSU  	 	   	A	 	W	d1     				2022-01-22T16:00:00.000Z
2022-01-22	11:30am	  	COLO 	at	  	BALL 	 	   	A	 	W	d1     				2022-01-22T16:30:00.000Z
2022-01-22	12:00pm	  	MRSH 	at	  	BELL 	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	  	GTWN 	at	  	MD   	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	  	ILST 	at	  	ISU  	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	  	MEM  	at	  	MSST 	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	  	NWSU 	at	  	UTA  	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	  	XAV  	at	  	PUR  	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	12:00pm	  	MONT 	at	  	UTAH 	 	   	A	 	W	d1     				2022-01-22T17:00:00.000Z
2022-01-22	 1:00pm	  	KENN 	at	  	DAV  	 	   	A	 	W	d1     				2022-01-22T18:00:00.000Z
2022-01-22	 1:00pm	  	SMCC 	at	  	UCSB 	 	   	A	 	W	d1     				2022-01-22T18:00:00.000Z
2022-01-22	 1:30pm	  	SJU  	at	  	DART 	 	   	A	 	W	d1     				2022-01-22T18:30:00.000Z
2022-01-22	 2:00pm	  	DIX  	at	  	WEBER	 	   	A	 	W	d1     				2022-01-22T19:00:00.000Z
2022-01-22	 2:00pm	  	ARK  	vs	  	UCA  	 	   	N	 	W	d1     				2022-01-22T19:00:00.000Z
2022-01-22	 2:30pm	  	ALST 	at	  	SAM  	 	   	A	 	W	d1     				2022-01-22T19:30:00.000Z
2022-01-22	 3:00pm	  	ABCHR	at	  	UTSA 	 	   	A	 	W	d1     				2022-01-22T20:00:00.000Z
2022-01-22	 3:00pm	  	FUR  	vs	  	UAB  	 	   	N	 	W	d1     				2022-01-22T20:00:00.000Z
2022-01-22	 3:00pm	  	UCR  	at	  	SDSU 	 	   	A	 	W	d1     				2022-01-22T20:00:00.000Z
2022-01-22	 3:00pm	  	SIUE 	at	  	VALPO	 	   	A	 	W	d1     				2022-01-22T20:00:00.000Z
2022-01-22	 4:00pm	  	BG   	at	  	ND   	 	   	A	 	W	d1     				2022-01-22T21:00:00.000Z
2022-01-22	 4:00pm	  	CPOLY	vs	  	GONZ 	 	   	N	 	W	d1     				2022-01-22T21:00:00.000Z
2022-01-22	 4:00pm	  	ULLAF	at	  	MSST 	 	   	A	 	W	d1     				2022-01-22T21:00:00.000Z
2022-01-22	 5:00pm	  	COPP 	at	  	MD   	 	   	A	 	W	d1     				2022-01-22T22:00:00.000Z
2022-01-22	 5:00pm	  	ARK  	vs	  	UMKC 	 	   	N	 	W	d1     				2022-01-22T22:00:00.000Z
2022-01-22	 6:00pm	  	SEA  	at	  	UTAH 	 	   	A	 	W	d1     				2022-01-22T23:00:00.000Z
2022-01-23	 2:00pm	23	PRIN 	at	 6	DUKE 	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	12:00pm	10	OSU  	at	 8	NCST 	 	   	A	 	W	d1     				2022-01-23T17:00:00.000Z
2022-01-23	 5:00pm	  	ETSU 	at	 8	NCST 	 	   	A	 	W	d1     				2022-01-23T22:00:00.000Z
2022-01-23	11:00am	22	TENN 	at	  	WAKE 	 	   	A	 	W	d1     				2022-01-23T16:00:00.000Z
2022-01-23	 4:00pm	  	UAB  	at	25	AUB  	 	   	A	 	W	d1     				2022-01-23T21:00:00.000Z
2022-01-23	10:00am	  	ARK  	vs	  	PEAY 	 	   	N	 	W	d1     				2022-01-23T15:00:00.000Z
2022-01-23	10:00am	  	CIN  	at	  	DAY  	 	   	A	 	W	d1     				2022-01-23T15:00:00.000Z
2022-01-23	11:00am	  	SIUE 	at	  	CHIC 	 	   	A	 	W	d1     				2022-01-23T16:00:00.000Z
2022-01-23	11:00am	  	MIAOH	at	  	LOU  	 	   	A	 	W	d1     				2022-01-23T16:00:00.000Z
2022-01-23	11:00am	  	NWSU 	at	  	TCU  	 	   	A	 	W	d1     				2022-01-23T16:00:00.000Z
2022-01-23	11:00am	  	TEM  	at	  	VCU  	 	   	A	 	W	d1     				2022-01-23T16:00:00.000Z
2022-01-23	12:00pm	  	USF  	at	  	FLA&M	 	   	A	 	W	d1     				2022-01-23T17:00:00.000Z
2022-01-23	12:00pm	  	MOST 	vs	  	SDAK 	 	   	N	 	W	d1     				2022-01-23T17:00:00.000Z
2022-01-23	12:00pm	  	SAM  	at	  	BAMA 	 	   	A	 	W	d1     				2022-01-23T17:00:00.000Z
2022-01-23	 1:00pm	  	WOF  	at	  	CCAR 	 	   	A	 	W	d1     				2022-01-23T18:00:00.000Z
2022-01-23	 1:00pm	  	UND  	at	  	CRE  	 	   	A	 	W	d1     				2022-01-23T18:00:00.000Z
2022-01-23	 1:00pm	  	LAMAR	at	  	HOU  	 	   	A	 	W	d1     				2022-01-23T18:00:00.000Z
2022-01-23	 1:00pm	  	SCAR 	at	  	OKST 	 	   	A	 	W	d1     				2022-01-23T18:00:00.000Z
2022-01-23	 2:00pm	  	DIX  	vs	  	IDST 	 	   	N	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 2:00pm	  	JVST 	at	  	GASO 	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 2:00pm	  	GONZ 	at	  	ORE  	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 2:00pm	  	NIU  	at	  	ILL  	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 2:00pm	  	NW   	at	  	VANDY	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 2:00pm	  	OMAHA	at	  	MILW 	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 2:00pm	  	UNA  	at	  	MISS 	 	   	A	 	W	d1     				2022-01-23T19:00:00.000Z
2022-01-23	 4:00pm	  	SE MO	at	  	UK   	 	   	A	 	W	d1     				2022-01-23T21:00:00.000Z
2022-01-23	 5:00pm	  	EIU  	vs	  	NIU  	 	   	N	 	W	d1     				2022-01-23T22:00:00.000Z
2022-01-23	 5:00pm	  	TROY 	at	  	BAMA 	 	   	A	 	W	d1     				2022-01-23T22:00:00.000Z
2022-01-23	 7:00pm	  	MTSU 	at	  	CHAT 	 	   	A	 	W	d1     				2022-01-24T00:00:00.000Z
2022-01-23	 7:00pm	  	SFU  	at	  	MORG 	 	   	A	 	W	d1     				2022-01-24T00:00:00.000Z
2022-01-23	 1:00pm	  	WYO  	vs	  	NESU 	 	   	N	 	W	d1/d2  				2022-01-23T18:00:00.000Z
2022-01-23	 2:00pm	  	WNMU 	at	  	UTEP 	 	   	A	 	W	d2/d1  				2022-01-23T19:00:00.000Z
2022-01-24	 3:00pm	  	USF  	at	20	FLA  	 	   	A	 	W	d1     				2022-01-24T20:00:00.000Z
2022-01-25	 3:00pm	21	LSU  	at	  	TULN 	 	   	A	 	W	d1     				2022-01-25T20:00:00.000Z
2022-01-25	11:00am	  	FAU  	at	24	MIA  	 	   	A	 	W	d1     				2022-01-25T16:00:00.000Z
2022-01-25	 1:00pm	  	PVA&M	at	  	A&MCC	 	   	A	 	W	d1     				2022-01-25T18:00:00.000Z
2022-01-25	 4:00pm	  	PVA&M	at	  	A&MCC	 	   	A	 	W	d1     				2022-01-25T21:00:00.000Z
2022-01-25	 6:00pm	  	CRE  	at	  	NEB  	 	   	A	 	W	d1     				2022-01-25T23:00:00.000Z
2022-01-27	 1:00pm	  	A&MCC	at	14	A&M  	 	   	A	 	W	d1     				2022-01-27T18:00:00.000Z
2022-01-27	 5:30pm	  	PVA&M	at	14	A&M  	 	   	A	 	W	d1     				2022-01-27T22:30:00.000Z
2022-01-27	 3:00pm	  	ELON 	at	  	VCU  	 	   	A	 	W	d1     				2022-01-27T20:00:00.000Z
2022-01-27	 6:00pm	  	SDAK 	at	  	DRAKE	 	   	A	 	W	d1     				2022-01-27T23:00:00.000Z
2022-01-28	 1:30pm	  	CHAR 	at	 3	UNC  	 	   	A	 	W	d1     				2022-01-28T18:30:00.000Z
2022-01-28	10:00am	  	IOWA 	at	 4	UGA  	 	   	A	 	W	d1     				2022-01-28T15:00:00.000Z
2022-01-28	 3:00pm	  	UNF  	at	 4	UGA  	 	   	A	 	W	d1     				2022-01-28T20:00:00.000Z
2022-01-28	 4:00pm	  	CPOLY	at	 5	UCLA 	 	   	A	 	W	d1     				2022-01-28T21:00:00.000Z
2022-01-28	 3:00pm	  	JMU  	at	 7	UVA  	 	   	A	 	W	d1     				2022-01-28T20:00:00.000Z
2022-01-28	 1:00pm	  	UCSB 	at	12	UCF  	 	   	A	 	W	d1     				2022-01-28T18:00:00.000Z
2022-01-28	 7:00pm	  	ARK  	vs	17	STAN 	 	   	N	 	W	d1     				2022-01-29T00:00:00.000Z
2022-01-28	 1:00am	  	NMSU 	at	  	UNT  	 	   	A	 	W	d1     				2022-01-28T06:00:00.000Z
2022-01-28	11:00am	  	ULM  	at	  	HOU  	 	   	A	 	W	d1     				2022-01-28T16:00:00.000Z
2022-01-28	12:00pm	  	EMICH	vs	  	MURR 	 	   	N	 	W	d1     				2022-01-28T17:00:00.000Z
2022-01-28	12:00pm	  	DEL  	at	  	GW   	 	   	A	 	W	d1     				2022-01-28T17:00:00.000Z
2022-01-28	12:00pm	  	NKU  	at	  	DAY  	 	   	A	 	W	d1     				2022-01-28T17:00:00.000Z
2022-01-28	 1:00pm	  	SIUE 	at	  	IUPUI	 	   	A	 	W	d1     				2022-01-28T18:00:00.000Z
2022-01-28	 2:00pm	  	TARL 	at	  	LIP  	 	   	A	 	W	d1     				2022-01-28T19:00:00.000Z
2022-01-28	 3:00pm	  	ETSU 	at	  	MTSU 	 	   	A	 	W	d1     				2022-01-28T20:00:00.000Z
2022-01-28	 3:00pm	  	PVA&M	at	  	UTA  	 	   	A	 	W	d1     				2022-01-28T20:00:00.000Z
2022-01-28	 3:00pm	  	UNA  	at	  	SAM  	 	   	A	 	W	d1     				2022-01-28T20:00:00.000Z
2022-01-28	 3:00pm	  	UTSA 	at	  	A&MCC	 	   	A	 	W	d1     				2022-01-28T20:00:00.000Z
2022-01-28	 3:30pm	  	XAV  	at	  	MEM  	 	   	A	 	W	d1     				2022-01-28T20:30:00.000Z
2022-01-28	 6:00pm	  	UTAH 	at	  	CIN  	 	   	A	 	W	d1     				2022-01-28T23:00:00.000Z
2022-01-28	 8:00pm	  	N IA 	at	  	CRE  	 	   	A	 	W	d1     				2022-01-29T01:00:00.000Z
2022-01-28	 3:00pm	  	UIS  	at	  	ILST 	 	   	A	 	W	d2/d1  				2022-01-28T20:00:00.000Z
2022-01-28	11:00am	  	FNU  	at	  	STET 	 	   	A	 	W	naia/d1				2022-01-28T16:00:00.000Z
